   5.0000000e-03   1.1152387e-01   1.1912597e-01   1.2724469e-01   1.3591495e-01   1.4517402e-01
   5.2747554e-03   1.1155018e-01   1.1915425e-01   1.2733215e-01   1.3600885e-01   1.4527483e-01
   5.5646090e-03   1.1159217e-01   1.1919937e-01   1.2732354e-01   1.3599965e-01   1.4526500e-01
   5.8703903e-03   1.1164982e-01   1.1926128e-01   1.2739004e-01   1.3607107e-01   1.4534170e-01
   6.1929746e-03   1.1167359e-01   1.1928684e-01   1.2741753e-01   1.3610062e-01   1.4537345e-01
   6.5332853e-03   1.1171449e-01   1.1933081e-01   1.2746477e-01   1.3615138e-01   1.4542799e-01
   6.8922964e-03   1.1174739e-01   1.1936618e-01   1.2750280e-01   1.3619226e-01   1.4547193e-01
   7.2710355e-03   1.1177269e-01   1.1939341e-01   1.2753210e-01   1.3628224e-01   1.4556857e-01
   7.6705868e-03   1.1183958e-01   1.1946529e-01   1.2760932e-01   1.3630673e-01   1.4559492e-01
   8.0920939e-03   1.1185247e-01   1.1947921e-01   1.2762435e-01   1.3632295e-01   1.4561241e-01
   8.5367632e-03   1.1185831e-01   1.1948558e-01   1.2768469e-01   1.3638779e-01   1.4568210e-01
   9.0058676e-03   1.1193055e-01   1.1956322e-01   1.2771472e-01   1.3642014e-01   1.4571692e-01
   9.5007498e-03   1.1192629e-01   1.1960786e-01   1.2776276e-01   1.3647181e-01   1.4577248e-01
   1.0022826e-02   1.1196472e-01   1.1960016e-01   1.2775462e-01   1.3646320e-01   1.4576335e-01
   1.0573592e-02   1.1202069e-01   1.1966038e-01   1.2781940e-01   1.3653287e-01   1.4583827e-01
   1.1154622e-02   1.1204799e-01   1.1968984e-01   1.2785117e-01   1.3656712e-01   1.4587517e-01
   1.1767580e-02   1.1205306e-01   1.1969547e-01   1.2785740e-01   1.3657397e-01   1.4588269e-01
   1.2414222e-02   1.1209751e-01   1.1974337e-01   1.2790900e-01   1.3662954e-01   1.4594252e-01
   1.3096397e-02   1.1211656e-01   1.1976403e-01   1.2795620e-01   1.3668040e-01   1.4599730e-01
   1.3816058e-02   1.1215576e-01   1.1980634e-01   1.2797702e-01   1.3670297e-01   1.4602173e-01
   1.4575265e-02   1.1219255e-01   1.1984608e-01   1.2801992e-01   1.3674926e-01   1.4607165e-01
   1.5376192e-02   1.1222765e-01   1.1988403e-01   1.2806093e-01   1.3679354e-01   1.4611943e-01
   1.6221130e-02   1.1226168e-01   1.1992087e-01   1.2810076e-01   1.3683658e-01   1.4616590e-01
   1.7112499e-02   1.1229520e-01   1.1995718e-01   1.2814005e-01   1.3687906e-01   1.4621180e-01
   1.8052850e-02   1.1232864e-01   1.1999342e-01   1.2817930e-01   1.3692152e-01   1.4625770e-01
   1.9044873e-02   1.1236232e-01   1.2002995e-01   1.2821888e-01   1.3696436e-01   1.4630403e-01
   2.0091410e-02   1.1243532e-01   1.2010871e-01   1.2830382e-01   1.3705592e-01   1.4640269e-01
   2.1195454e-02   1.1247359e-01   1.2015022e-01   1.2834880e-01   1.3710462e-01   1.4645537e-01
   2.2360168e-02   1.1253230e-01   1.2021371e-01   1.2841740e-01   1.3717871e-01   1.4653533e-01
   2.3588883e-02   1.1257559e-01   1.2029699e-01   1.2850728e-01   1.3727566e-01   1.4663986e-01
   2.4885118e-02   1.1266012e-01   1.2035192e-01   1.2856675e-01   1.3734000e-01   1.4670942e-01
   2.6252582e-02   1.1271404e-01   1.2041035e-01   1.2863002e-01   1.3740844e-01   1.4678341e-01
   2.7695190e-02   1.1282238e-01   1.2052723e-01   1.2875605e-01   1.3754429e-01   1.4692980e-01
   2.9217071e-02   1.1289289e-01   1.2060352e-01   1.2883854e-01   1.3763345e-01   1.4702609e-01
   3.0822580e-02   1.1298288e-01   1.2070076e-01   1.2897696e-01   1.3778266e-01   1.4718689e-01
   3.2516315e-02   1.1310346e-01   1.2083086e-01   1.2908389e-01   1.3789812e-01   1.4731149e-01
   3.4303121e-02   1.1320138e-01   1.2093668e-01   1.2919820e-01   1.3802152e-01   1.4744467e-01
   3.6188115e-02   1.1335862e-01   1.2110622e-01   1.2938093e-01   1.3821844e-01   1.4765681e-01
   3.8176691e-02   1.1351068e-01   1.2127025e-01   1.2955781e-01   1.3840912e-01   1.4786231e-01
   4.0274542e-02   1.1367275e-01   1.2144507e-01   1.2974634e-01   1.3861237e-01   1.4808138e-01
   4.2487672e-02   1.1386072e-01   1.2164777e-01   1.2996488e-01   1.3884792e-01   1.4833520e-01
   4.4822415e-02   1.1406234e-01   1.2186522e-01   1.3019933e-01   1.3910066e-01   1.4860759e-01
   4.7285456e-02   1.1430711e-01   1.2212910e-01   1.3048376e-01   1.3940717e-01   1.4893785e-01
   4.9883843e-02   1.1456648e-01   1.2240880e-01   1.3078532e-01   1.3973225e-01   1.4928821e-01
   5.2625014e-02   1.1484902e-01   1.2271356e-01   1.3111399e-01   1.4008664e-01   1.4967027e-01
   5.5516816e-02   1.1517081e-01   1.2306070e-01   1.3148842e-01   1.4049043e-01   1.5010565e-01
   5.8567525e-02   1.1553588e-01   1.2345460e-01   1.3191336e-01   1.4094879e-01   1.5059998e-01
   6.1785874e-02   1.1592499e-01   1.2387470e-01   1.3236683e-01   1.4143820e-01   1.5112811e-01
   6.5181075e-02   1.1636081e-01   1.2434539e-01   1.3287512e-01   1.4198700e-01   1.5172055e-01
   6.8762846e-02   1.1684517e-01   1.2486877e-01   1.3344057e-01   1.4259781e-01   1.5238027e-01
   7.2541439e-02   1.1735872e-01   1.2542417e-01   1.3404112e-01   1.4324709e-01   1.5308211e-01
   7.6527670e-02   1.1792667e-01   1.2603877e-01   1.3470610e-01   1.4396645e-01   1.5386018e-01
   8.0732948e-02   1.1852647e-01   1.2668850e-01   1.3540979e-01   1.4472846e-01   1.5468518e-01
   8.5169311e-02   1.1916215e-01   1.2737784e-01   1.3615716e-01   1.4553859e-01   1.5556319e-01
   8.9849457e-02   1.1981103e-01   1.2808255e-01   1.3692235e-01   1.4636925e-01   1.5646474e-01
   9.4786783e-02   1.2047957e-01   1.2880972e-01   1.3771308e-01   1.4722890e-01   1.5739908e-01
   9.9995419e-02   1.2113483e-01   1.2952410e-01   1.3849168e-01   1.4807722e-01   1.5832309e-01
   1.0549028e-01   1.2176061e-01   1.3020841e-01   1.3923967e-01   1.4889451e-01   1.5921575e-01
   1.1128708e-01   1.2232387e-01   1.3082725e-01   1.3991917e-01   1.4964018e-01   1.6003358e-01
   1.1740243e-01   1.2279009e-01   1.3134362e-01   1.4049049e-01   1.5027168e-01   1.6073098e-01
   1.2385382e-01   1.2311600e-01   1.3171105e-01   1.4090376e-01   1.5073550e-01   1.6125050e-01
   1.3065972e-01   1.2326079e-01   1.3188572e-01   1.4111188e-01   1.5098103e-01   1.6153778e-01
   1.3783961e-01   1.2317292e-01   1.3181220e-01   1.4105529e-01   1.5094422e-01   1.6152395e-01
   1.4541405e-01   1.2279602e-01   1.3142985e-01   1.4066873e-01   1.5055488e-01   1.6113350e-01
   1.5340471e-01   1.2207475e-01   1.3067909e-01   1.3988804e-01   1.4974393e-01   1.6029205e-01
   1.6183446e-01   1.2095423e-01   1.2950077e-01   1.3864949e-01   1.4844268e-01   1.5892560e-01
   1.7072744e-01   1.1938256e-01   1.2783893e-01   1.3689273e-01   1.4658605e-01   1.5696394e-01
   1.8010910e-01   1.1731288e-01   1.2564295e-01   1.3456310e-01   1.4411503e-01   1.5434336e-01
   1.9000629e-01   1.1470942e-01   1.2287413e-01   1.3161873e-01   1.4098429e-01   1.5101482e-01
   2.0044734e-01   1.1154596e-01   1.1950401e-01   1.2802869e-01   1.3716027e-01   1.4694186e-01
   2.1146214e-01   1.0781015e-01   1.1551899e-01   1.2377806e-01   1.3262656e-01   1.4210648e-01
   2.2308222e-01   1.0350660e-01   1.1092371e-01   1.1887147e-01   1.2738779e-01   1.3651326e-01
   2.3534083e-01   9.8657523e-02   1.0574174e-01   1.1333393e-01   1.2147045e-01   1.3019028e-01
   2.4827306e-01   9.3303399e-02   1.0001629e-01   1.0721154e-01   1.1492376e-01   1.2319005e-01
   2.6191594e-01   8.7502660e-02   9.3809870e-02   1.0057119e-01   1.0781928e-01   1.1558915e-01
   2.7630850e-01   8.1330376e-02   8.7202910e-02   9.3499053e-02   1.0024933e-01   1.0748646e-01
   2.9149195e-01   7.4875937e-02   8.0291265e-02   8.6097906e-02   9.2324110e-02   9.9000164e-02
   3.0750975e-01   6.8239844e-02   7.3182767e-02   7.8483450e-02   8.4167766e-02   9.0263457e-02
   3.2440775e-01   6.1529759e-02   6.5992986e-02   7.0779744e-02   7.5913469e-02   8.1419291e-02
   3.4223430e-01   5.4856033e-02   5.8840428e-02   6.3114050e-02   6.7697882e-02   7.2614427e-02
   3.6104045e-01   4.8327065e-02   5.1841541e-02   5.5611464e-02   5.9655392e-02   6.3993229e-02
   3.8088002e-01   4.2044607e-02   4.5105670e-02   4.8389493e-02   5.1912277e-02   5.5691403e-02
   4.0180979e-01   3.6099556e-02   3.8730538e-02   4.1553193e-02   4.4581478e-02   4.7830367e-02
   4.2388967e-01   3.0568368e-02   3.2798375e-02   3.5191008e-02   3.7758122e-02   4.0512436e-02
   4.4718287e-01   2.5510337e-02   2.7373001e-02   2.9371629e-02   3.1516141e-02   3.3817183e-02
   4.7175605e-01   2.0965947e-02   2.2498042e-02   2.4142066e-02   2.5906193e-02   2.7799197e-02
   4.9767956e-01   1.6956352e-02   1.8196367e-02   1.9527044e-02   2.0955008e-02   2.2487373e-02
   5.2502759e-01   1.3483989e-02   1.4470743e-02   1.5529693e-02   1.6666120e-02   1.7885692e-02
   5.5387843e-01   1.0534219e-02   1.1305590e-02   1.2133435e-02   1.3021888e-02   1.3975386e-02
   5.8431465e-01   8.0778232e-03   8.6696606e-03   9.3048537e-03   9.9865780e-03   1.0718242e-02
   6.1642337e-01   6.0741188e-03   6.5193819e-03   6.9972807e-03   7.5102071e-03   8.0607281e-03
   6.5029650e-01   4.4744050e-03   4.8025562e-03   5.1547712e-03   5.5328144e-03   5.9385797e-03
   6.8603100e-01   3.2254653e-03   3.4621215e-03   3.7161398e-03   3.9887938e-03   4.2814506e-03
   7.2372915e-01   2.2728505e-03   2.4396775e-03   2.6187486e-03   2.8109624e-03   3.0172833e-03
   7.6349885e-01   1.5637236e-03   1.6785416e-03   1.8017897e-03   1.9340866e-03   2.0760968e-03
   8.0545394e-01   1.0491080e-03   1.1261647e-03   1.2088808e-03   1.2976721e-03   1.3929846e-03
   8.4971451e-01   6.8545902e-04   7.3582057e-04   7.8988204e-04   8.4791526e-04   9.1021200e-04
   8.9640724e-01   4.3555382e-04   4.6756302e-04   5.0192449e-04   5.3881110e-04   5.7840839e-04
   9.4566580e-01   2.6876033e-04   2.8851650e-04   3.0972486e-04   3.3249215e-04   3.5693295e-04
   9.9763116e-01   1.6079763e-04   1.7262020e-04   1.8531200e-04   1.9893691e-04   2.1356356e-04
