   9.5246327e+00   1.7959647e+01   1.8213622e+01   1.7638082e+01
   9.5326614e+00   1.7675395e+01   1.7597360e+01   1.7174178e+01
   9.5406902e+00   1.7428387e+01   1.6968659e+01   1.6685204e+01
   9.5487190e+00   1.7018373e+01   1.6361148e+01   1.6197812e+01
   9.5567478e+00   1.6708078e+01   1.5792343e+01   1.5717023e+01
   9.5647765e+00   1.6421939e+01   1.5186510e+01   1.5257353e+01
   9.5728053e+00   1.6112538e+01   1.4624181e+01   1.4803377e+01
   9.5808341e+00   1.5853570e+01   1.4070696e+01   1.4349270e+01
   9.5888628e+00   1.5562872e+01   1.3521271e+01   1.3899934e+01
   9.5968916e+00   1.5257942e+01   1.2996310e+01   1.3469065e+01
   9.6049204e+00   1.4971004e+01   1.2476172e+01   1.3068606e+01
   9.6129492e+00   1.4772488e+01   1.2006068e+01   1.2670302e+01
   9.6209779e+00   1.4531289e+01   1.1524948e+01   1.2274066e+01
   9.6290067e+00   1.4206595e+01   1.1115448e+01   1.1887397e+01
   9.6370355e+00   1.4063507e+01   1.0705313e+01   1.1513225e+01
   9.6450643e+00   1.3882713e+01   1.0340440e+01   1.1180472e+01
   9.6530930e+00   1.3746838e+01   9.9701488e+00   1.0860828e+01
   9.6611218e+00   1.3402224e+01   9.6198400e+00   1.0557035e+01
   9.6691506e+00   1.3209330e+01   9.2652218e+00   1.0262990e+01
   9.6771793e+00   1.3075809e+01   8.9822329e+00   9.9981980e+00
   9.6852081e+00   1.2966396e+01   8.7421951e+00   9.7654528e+00
   9.6932369e+00   1.2861093e+01   8.5438636e+00   9.5386568e+00
   9.7012657e+00   1.2719297e+01   8.3679491e+00   9.3284934e+00
   9.7092944e+00   1.2639389e+01   8.2165287e+00   9.1496641e+00
   9.7173232e+00   1.2604473e+01   8.1013436e+00   9.0174658e+00
   9.7253520e+00   1.2483862e+01   7.9990500e+00   8.8970232e+00
   9.7333807e+00   1.2336483e+01   7.9093113e+00   8.7754896e+00
   9.7414095e+00   1.2270138e+01   7.8604945e+00   8.6899158e+00
   9.7494383e+00   1.2261593e+01   7.8368575e+00   8.6384495e+00
   9.7574671e+00   1.2257381e+01   7.8337077e+00   8.6160289e+00
   9.7654958e+00   1.2221360e+01   7.8356574e+00   8.5915628e+00
   9.7735246e+00   1.2238456e+01   7.9000020e+00   8.6124929e+00
   9.7815534e+00   1.2270279e+01   7.9774027e+00   8.6370493e+00
   9.7895821e+00   1.2335159e+01   8.0714579e+00   8.6982674e+00
