   5.0000000e-03   2.3960347e-04   6.9271568e-03   8.9980763e-03   1.1479993e-02   1.4370573e-02
   5.5344277e-03   2.5445944e-04   6.9132799e-03   8.9879443e-03   1.1476332e-02   1.4377246e-02
   6.1259779e-03   2.8908610e-04   6.8964713e-03   8.9756451e-03   1.1471864e-02   1.4385328e-02
   6.7807564e-03   3.6068195e-04   6.8761758e-03   8.9607603e-03   1.1466430e-02   1.4395107e-02
   7.5055211e-03   4.8989380e-04   6.8517711e-03   8.9428206e-03   1.1459862e-02   1.4406936e-02
   8.3077528e-03   7.1649860e-04   6.8225836e-03   8.9213207e-03   1.1451997e-02   1.4421256e-02
   9.1957313e-03   1.0812528e-03   6.7879236e-03   8.8957530e-03   1.1442711e-02   1.4438640e-02
   1.0178622e-02   1.6314905e-03   6.7471493e-03   8.8656684e-03   1.1431981e-02   1.4459855e-02
   1.1266569e-02   2.4094985e-03   6.6997693e-03   8.8307778e-03   1.1419985e-02   1.4485970e-02
   1.2470803e-02   3.4360772e-03   6.6455922e-03   8.7911009e-03   1.1407252e-02   1.4518508e-02
   1.3803751e-02   4.7027500e-03   6.5849210e-03   8.7471626e-03   1.1394860e-02   1.4559647e-02
   1.5279172e-02   6.1612974e-03   6.5187650e-03   8.7002080e-03   1.1384644e-02   1.4612426e-02
   1.6912295e-02   7.7614683e-03   6.4490155e-03   8.6523753e-03   1.1379361e-02   1.4680877e-02
   1.8719975e-02   9.4170415e-03   6.3785041e-03   8.6067372e-03   1.1382690e-02   1.4769957e-02
   2.0720869e-02   1.0949955e-02   6.3108828e-03   8.5671420e-03   1.1398994e-02   1.4885184e-02
   2.2935630e-02   1.2219877e-02   6.2503216e-03   8.5378504e-03   1.1432849e-02   1.5031971e-02
   2.5387117e-02   1.3171254e-02   6.2010479e-03   8.5229911e-03   1.1488352e-02   1.5214676e-02
   2.8100633e-02   1.3850988e-02   6.1666493e-03   8.5257385e-03   1.1568083e-02   1.5435225e-02
   3.1104184e-02   1.4380501e-02   6.1489708e-03   8.5470202e-03   1.1671523e-02   1.5691053e-02
   3.4428772e-02   1.4915706e-02   6.1467044e-03   8.5838795e-03   1.1793085e-02   1.5972628e-02
   3.8108709e-02   1.5630756e-02   6.1542703e-03   8.6281713e-03   1.1920545e-02   1.6261475e-02
   4.2181979e-02   1.6684151e-02   6.1614423e-03   8.6660972e-03   1.2034468e-02   1.6529432e-02
   4.6690622e-02   1.8144959e-02   6.1535778e-03   8.6784079e-03   1.2108390e-02   1.6738838e-02
   5.1681174e-02   1.9946218e-02   6.1127010e-03   8.6414970e-03   1.2109912e-02   1.6843565e-02
   5.7205144e-02   2.1889123e-02   6.0198254e-03   8.5300189e-03   1.2003795e-02   1.6792871e-02
   6.3319547e-02   2.3733165e-02   5.8568923e-03   8.3195754e-03   1.1755845e-02   1.6537262e-02
   7.0087490e-02   2.5191229e-02   5.6080246e-03   7.9885979e-03   1.1335726e-02   1.6032686e-02
   7.7578829e-02   2.6006818e-02   5.2614736e-03   7.5207466e-03   1.0720023e-02   1.5244603e-02
   8.5870884e-02   2.6009446e-02   4.8124265e-03   6.9083182e-03   9.8965288e-03   1.4153598e-02
   9.5049239e-02   2.5117392e-02   4.2621744e-03   6.1519787e-03   8.8648164e-03   1.2757231e-02
   1.0520863e-01   2.3340759e-02   3.6178879e-03   5.2610244e-03   7.6372070e-03   1.1072034e-02
   1.1645391e-01   2.0785778e-02   2.8954963e-03   4.2566535e-03   6.2425689e-03   9.1380308e-03
   1.2890115e-01   1.7603345e-02   2.1167691e-03   3.1691836e-03   4.7237235e-03   7.0163714e-03
   1.4267881e-01   1.3997118e-02   1.3115079e-03   2.0400362e-03   3.1391423e-03   4.7905840e-03
