   8.0000000e+00   3.4564361e-02
   8.0320320e+00   3.9124451e-02
   8.0640641e+00   4.8429176e-02
   8.0960961e+00   6.2642027e-02
   8.1281281e+00   8.2054385e-02
   8.1601602e+00   1.0708546e-01
   8.1921922e+00   1.3827948e-01
   8.2242242e+00   1.7629586e-01
   8.2562563e+00   2.2188657e-01
   8.2882883e+00   2.7585464e-01
   8.3203203e+00   3.3898958e-01
   8.3523524e+00   3.4166260e-01
   8.3843844e+00   3.3916965e-01
   8.4164164e+00   3.3745213e-01
   8.4484484e+00   3.3648443e-01
   8.4804805e+00   3.3625015e-01
   8.5125125e+00   3.3674157e-01
   8.5445445e+00   3.3795942e-01
   8.5765766e+00   3.3991277e-01
   8.6086086e+00   3.4261921e-01
   8.6406406e+00   3.4610523e-01
   8.6726727e+00   3.5040677e-01
   8.7047047e+00   3.5557008e-01
   8.7367367e+00   3.3259091e-01
   8.7687688e+00   2.8921541e-01
   8.8008008e+00   2.5351778e-01
   8.8328328e+00   2.2475782e-01
   8.8648649e+00   2.0228243e-01
   8.8968969e+00   1.8554332e-01
   8.9289289e+00   1.7410426e-01
   8.9609610e+00   1.6764203e-01
   8.9929930e+00   1.6594413e-01
   9.0250250e+00   1.6890545e-01
   9.0570571e+00   1.7652500e-01
   9.0890891e+00   1.8890303e-01
   9.1211211e+00   2.0623817e-01
   9.1531532e+00   2.2882349e-01
   9.1851852e+00   2.5703961e-01
   9.2172172e+00   2.9134260e-01
   9.2492492e+00   3.3224364e-01
   9.2812813e+00   3.8027802e-01
   9.3133133e+00   3.8396400e-01
   9.3453453e+00   3.8014716e-01
   9.3773774e+00   3.7720853e-01
   9.4094094e+00   3.7510929e-01
   9.4414414e+00   3.7382079e-01
   9.4734735e+00   3.7332380e-01
   9.5055055e+00   3.7360796e-01
   9.5375375e+00   3.7467150e-01
   9.5695696e+00   3.7652109e-01
   9.6016016e+00   3.7917192e-01
   9.6336336e+00   3.8264799e-01
   9.6656657e+00   3.8698252e-01
   9.6976977e+00   3.9221871e-01
   9.7297297e+00   3.9841051e-01
   9.7617618e+00   4.0562385e-01
   9.7937938e+00   3.7253866e-01
   9.8258258e+00   3.4361086e-01
   9.8578579e+00   3.2056504e-01
   9.8898899e+00   3.0297490e-01
   9.9219219e+00   2.9048915e-01
   9.9539540e+00   2.8283715e-01
   9.9859860e+00   2.7983096e-01
   1.0018018e+01   2.8136507e-01
   1.0050050e+01   2.8741492e-01
   1.0082082e+01   2.9803445e-01
   1.0114114e+01   3.1335268e-01
   1.0146146e+01   3.3356871e-01
   1.0178178e+01   3.5894413e-01
   1.0210210e+01   3.8979167e-01
   1.0242242e+01   4.2645861e-01
   1.0274274e+01   4.2755164e-01
   1.0306306e+01   4.2225344e-01
   1.0338338e+01   4.1794372e-01
   1.0370370e+01   4.1457006e-01
   1.0402402e+01   4.1209119e-01
   1.0434434e+01   4.1047603e-01
   1.0466466e+01   4.0970294e-01
   1.0498498e+01   4.0975914e-01
   1.0530531e+01   4.1064043e-01
   1.0562563e+01   4.1235101e-01
   1.0594595e+01   4.1490345e-01
   1.0626627e+01   4.1831892e-01
   1.0658659e+01   4.2262750e-01
   1.0690691e+01   4.2786871e-01
   1.0722723e+01   4.3409220e-01
   1.0754755e+01   4.4135864e-01
   1.0786787e+01   4.4974081e-01
   1.0818819e+01   4.4720894e-01
   1.0850851e+01   4.2400793e-01
   1.0882883e+01   4.0593964e-01
   1.0914915e+01   3.9272704e-01
   1.0946947e+01   3.8414901e-01
   1.0978979e+01   3.8004445e-01
   1.1011011e+01   3.8031388e-01
   1.1043043e+01   3.8491930e-01
   1.1075075e+01   3.9388256e-01
   1.1107107e+01   4.0728233e-01
   1.1139139e+01   4.2524939e-01
   1.1171171e+01   4.4795980e-01
   1.1203203e+01   4.7562529e-01
   1.1235235e+01   4.7250292e-01
   1.1267267e+01   4.6558413e-01
   1.1299299e+01   4.5976908e-01
   1.1331331e+01   4.5499212e-01
   1.1363363e+01   4.5119954e-01
   1.1395395e+01   4.4834850e-01
   1.1427427e+01   4.4640613e-01
   1.1459459e+01   4.4534881e-01
   1.1491491e+01   4.4516169e-01
   1.1523524e+01   4.4583831e-01
   1.1555556e+01   4.4738041e-01
   1.1587588e+01   4.4979791e-01
   1.1619620e+01   4.5310897e-01
   1.1651652e+01   4.5734025e-01
   1.1683684e+01   4.6252730e-01
   1.1715716e+01   4.6871509e-01
   1.1747748e+01   4.7595862e-01
   1.1779780e+01   4.8432381e-01
   1.1811812e+01   4.9388842e-01
   1.1843844e+01   5.0474310e-01
   1.1875876e+01   4.9721151e-01
   1.1907908e+01   4.8352485e-01
   1.1939940e+01   4.7424028e-01
   1.1971972e+01   4.6922298e-01
   1.2004004e+01   4.6838316e-01
   1.2036036e+01   4.7167677e-01
   1.2068068e+01   4.7910466e-01
   1.2100100e+01   4.9071027e-01
   1.2132132e+01   5.0657575e-01
   1.2164164e+01   5.2681631e-01
   1.2196196e+01   5.1883496e-01
   1.2228228e+01   5.1018056e-01
   1.2260260e+01   5.0274652e-01
   1.2292292e+01   4.9645507e-01
   1.2324324e+01   4.9124089e-01
   1.2356356e+01   4.8705004e-01
   1.2388388e+01   4.8383891e-01
   1.2420420e+01   4.8157348e-01
   1.2452452e+01   4.8022869e-01
   1.2484484e+01   4.7978793e-01
   1.2516517e+01   4.8024274e-01
   1.2548549e+01   4.8159256e-01
   1.2580581e+01   4.8384467e-01
   1.2612613e+01   4.8701422e-01
   1.2644645e+01   4.9112438e-01
   1.2676677e+01   4.9620659e-01
   1.2708709e+01   5.0230097e-01
   1.2740741e+01   5.0945678e-01
   1.2772773e+01   5.1773302e-01
   1.2804805e+01   5.2719907e-01
   1.2836837e+01   5.3793551e-01
   1.2868869e+01   5.5003488e-01
   1.2900901e+01   5.6360251e-01
   1.2932933e+01   5.5504190e-01
   1.2964965e+01   5.4927522e-01
   1.2996997e+01   5.4747266e-01
   1.3029029e+01   5.4958910e-01
   1.3061061e+01   5.5561255e-01
   1.3093093e+01   5.6556262e-01
   1.3125125e+01   5.7841057e-01
   1.3157157e+01   5.6650098e-01
   1.3189189e+01   5.5602645e-01
   1.3221221e+01   5.4688551e-01
   1.3253253e+01   5.3899033e-01
   1.3285285e+01   5.3226559e-01
   1.3317317e+01   5.2664743e-01
