  -1.3211593e+00   2.0811347e+02   1.1172726e+03
  -1.3208896e+00   2.0815904e+02   1.1168166e+03
  -1.3206199e+00   2.0820461e+02   1.1163607e+03
  -1.3203502e+00   2.0825018e+02   1.1159048e+03
  -1.3200805e+00   2.0829573e+02   1.1154491e+03
  -1.3198108e+00   2.0834127e+02   1.1149934e+03
  -1.3195411e+00   2.0838680e+02   1.1145379e+03
  -1.3192714e+00   2.0843233e+02   1.1140824e+03
  -1.3190017e+00   2.0847784e+02   1.1136270e+03
  -1.3187320e+00   2.0852335e+02   1.1131718e+03
  -1.3184623e+00   2.0856884e+02   1.1127166e+03
  -1.3181926e+00   2.0861433e+02   1.1122615e+03
  -1.3179228e+00   2.0865980e+02   1.1118065e+03
  -1.3176531e+00   2.0870527e+02   1.1113516e+03
  -1.3173834e+00   2.0875073e+02   1.1108968e+03
  -1.3171137e+00   2.0879618e+02   1.1104420e+03
  -1.3168440e+00   2.0884162e+02   1.1099874e+03
  -1.3165743e+00   2.0888705e+02   1.1095329e+03
  -1.3163046e+00   2.0893247e+02   1.1090784e+03
  -1.3160349e+00   2.0897788e+02   1.1086241e+03
  -1.3157652e+00   2.0902328e+02   1.1081698e+03
  -1.3154955e+00   2.0906868e+02   1.1077157e+03
  -1.3152258e+00   2.0911406e+02   1.1072616e+03
  -1.3149561e+00   2.0915943e+02   1.1068076e+03
  -1.3146864e+00   2.0920480e+02   1.1063537e+03
  -1.3144167e+00   2.0925016e+02   1.1058999e+03
  -1.3141469e+00   2.0929550e+02   1.1054462e+03
  -1.3138772e+00   2.0934084e+02   1.1049926e+03
  -1.3136075e+00   2.0938617e+02   1.1045391e+03
  -1.3133378e+00   2.0943148e+02   1.1040857e+03
  -1.3130681e+00   2.0947679e+02   1.1036324e+03
  -1.3127984e+00   2.0952209e+02   1.1031792e+03
  -1.3125287e+00   2.0956738e+02   1.1027260e+03
  -1.3122590e+00   2.0961266e+02   1.1022730e+03
  -1.3119893e+00   2.0965794e+02   1.1018200e+03
  -1.3117196e+00   2.0970320e+02   1.1013672e+03
  -1.3114499e+00   2.0974845e+02   1.1009144e+03
  -1.3111802e+00   2.0979369e+02   1.1004617e+03
  -1.3109105e+00   2.0983893e+02   1.1000091e+03
  -1.3106408e+00   2.0988415e+02   1.0995567e+03
  -1.3103710e+00   2.0992937e+02   1.0991043e+03
  -1.3101013e+00   2.0997458e+02   1.0986520e+03
  -1.3098316e+00   2.1001977e+02   1.0981998e+03
  -1.3095619e+00   2.1006496e+02   1.0977476e+03
  -1.3092922e+00   2.1011014e+02   1.0972956e+03
  -1.3090225e+00   2.1015531e+02   1.0968437e+03
  -1.3087528e+00   2.1020047e+02   1.0963919e+03
  -1.3084831e+00   2.1024562e+02   1.0959401e+03
  -1.3082134e+00   2.1029076e+02   1.0954885e+03
  -1.3079437e+00   2.1033589e+02   1.0950369e+03
  -1.3076740e+00   2.1038101e+02   1.0945855e+03
  -1.3074043e+00   2.1042612e+02   1.0941341e+03
  -1.3071346e+00   2.1047123e+02   1.0936828e+03
  -1.3068649e+00   2.1051632e+02   1.0932316e+03
  -1.3065952e+00   2.1056141e+02   1.0927805e+03
  -1.3063254e+00   2.1060648e+02   1.0923296e+03
  -1.3060557e+00   2.1065155e+02   1.0918786e+03
  -1.3057860e+00   2.1069661e+02   1.0914278e+03
  -1.3055163e+00   2.1074165e+02   1.0909771e+03
  -1.3052466e+00   2.1078669e+02   1.0905265e+03
  -1.3049769e+00   2.1083172e+02   1.0900760e+03
  -1.3047072e+00   2.1087674e+02   1.0896255e+03
  -1.3044375e+00   2.1092175e+02   1.0891752e+03
  -1.3041678e+00   2.1096675e+02   1.0887249e+03
  -1.3038981e+00   2.1101174e+02   1.0882748e+03
  -1.3036284e+00   2.1105672e+02   1.0878247e+03
  -1.3033587e+00   2.1110170e+02   1.0873747e+03
  -1.3030890e+00   2.1114666e+02   1.0869249e+03
  -1.3028193e+00   2.1119162e+02   1.0864751e+03
  -1.3025495e+00   2.1123656e+02   1.0860254e+03
  -1.3022798e+00   2.1128150e+02   1.0855758e+03
  -1.3020101e+00   2.1132642e+02   1.0851263e+03
  -1.3017404e+00   2.1137134e+02   1.0846769e+03
  -1.3014707e+00   2.1141625e+02   1.0842276e+03
  -1.3012010e+00   2.1146114e+02   1.0837783e+03
  -1.3009313e+00   2.1150603e+02   1.0833292e+03
  -1.3006616e+00   2.1155091e+02   1.0828802e+03
  -1.3003919e+00   2.1159578e+02   1.0824312e+03
  -1.3001222e+00   2.1164064e+02   1.0819824e+03
  -1.2998525e+00   2.1168549e+02   1.0815336e+03
  -1.2995828e+00   2.1173034e+02   1.0810849e+03
  -1.2993131e+00   2.1177517e+02   1.0806363e+03
  -1.2990434e+00   2.1181999e+02   1.0801879e+03
  -1.2987737e+00   2.1186481e+02   1.0797395e+03
  -1.2985039e+00   2.1190961e+02   1.0792912e+03
  -1.2982342e+00   2.1195441e+02   1.0788430e+03
  -1.2979645e+00   2.1199919e+02   1.0783949e+03
  -1.2976948e+00   2.1204397e+02   1.0779469e+03
  -1.2974251e+00   2.1208874e+02   1.0774989e+03
  -1.2971554e+00   2.1213350e+02   1.0770511e+03
  -1.2968857e+00   2.1217825e+02   1.0766034e+03
  -1.2966160e+00   2.1222298e+02   1.0761557e+03
  -1.2963463e+00   2.1226771e+02   1.0757082e+03
  -1.2960766e+00   2.1231244e+02   1.0752607e+03
  -1.2958069e+00   2.1235715e+02   1.0748134e+03
  -1.2955372e+00   2.1240185e+02   1.0743661e+03
  -1.2952675e+00   2.1244654e+02   1.0739189e+03
  -1.2949978e+00   2.1249123e+02   1.0734718e+03
  -1.2947280e+00   2.1253590e+02   1.0730248e+03
  -1.2944583e+00   2.1258056e+02   1.0725779e+03
  -1.2941886e+00   2.1262522e+02   1.0721311e+03
  -1.2939189e+00   2.1266987e+02   1.0716844e+03
  -1.2936492e+00   2.1271450e+02   1.0712378e+03
  -1.2933795e+00   2.1275913e+02   1.0707913e+03
  -1.2931098e+00   2.1280375e+02   1.0703448e+03
  -1.2928401e+00   2.1284836e+02   1.0698985e+03
  -1.2925704e+00   2.1289296e+02   1.0694523e+03
  -1.2923007e+00   2.1293755e+02   1.0690061e+03
  -1.2920310e+00   2.1298213e+02   1.0685600e+03
  -1.2917613e+00   2.1302670e+02   1.0681141e+03
  -1.2914916e+00   2.1307126e+02   1.0676682e+03
  -1.2912219e+00   2.1311581e+02   1.0672224e+03
  -1.2909522e+00   2.1316036e+02   1.0667767e+03
  -1.2906824e+00   2.1320489e+02   1.0663311e+03
  -1.2904127e+00   2.1324941e+02   1.0658856e+03
  -1.2901430e+00   2.1329393e+02   1.0654402e+03
  -1.2898733e+00   2.1333844e+02   1.0649949e+03
  -1.2896036e+00   2.1338293e+02   1.0645497e+03
  -1.2893339e+00   2.1342742e+02   1.0641046e+03
  -1.2890642e+00   2.1347190e+02   1.0636595e+03
  -1.2887945e+00   2.1351637e+02   1.0632146e+03
  -1.2885248e+00   2.1356083e+02   1.0627697e+03
  -1.2882551e+00   2.1360528e+02   1.0623250e+03
  -1.2879854e+00   2.1364972e+02   1.0618803e+03
  -1.2877157e+00   2.1369415e+02   1.0614358e+03
  -1.2874460e+00   2.1373857e+02   1.0609913e+03
  -1.2871763e+00   2.1378298e+02   1.0605469e+03
  -1.2869065e+00   2.1382739e+02   1.0601026e+03
  -1.2866368e+00   2.1387178e+02   1.0596584e+03
  -1.2863671e+00   2.1391616e+02   1.0592143e+03
  -1.2860974e+00   2.1396054e+02   1.0587703e+03
  -1.2858277e+00   2.1400491e+02   1.0583264e+03
  -1.2855580e+00   2.1404926e+02   1.0578826e+03
  -1.2852883e+00   2.1409361e+02   1.0574388e+03
  -1.2850186e+00   2.1413795e+02   1.0569952e+03
  -1.2847489e+00   2.1418228e+02   1.0565516e+03
  -1.2844792e+00   2.1422660e+02   1.0561082e+03
  -1.2842095e+00   2.1427091e+02   1.0556648e+03
  -1.2839398e+00   2.1431521e+02   1.0552216e+03
  -1.2836701e+00   2.1435950e+02   1.0547784e+03
  -1.2834004e+00   2.1440378e+02   1.0543353e+03
  -1.2831307e+00   2.1444805e+02   1.0538923e+03
  -1.2828609e+00   2.1449232e+02   1.0534494e+03
  -1.2825912e+00   2.1453657e+02   1.0530066e+03
  -1.2823215e+00   2.1458081e+02   1.0525639e+03
  -1.2820518e+00   2.1462505e+02   1.0521213e+03
  -1.2817821e+00   2.1466927e+02   1.0516788e+03
  -1.2815124e+00   2.1471349e+02   1.0512364e+03
  -1.2812427e+00   2.1475770e+02   1.0507940e+03
  -1.2809730e+00   2.1480190e+02   1.0503518e+03
  -1.2807033e+00   2.1484608e+02   1.0499096e+03
  -1.2804336e+00   2.1489026e+02   1.0494676e+03
  -1.2801639e+00   2.1493443e+02   1.0490256e+03
  -1.2798942e+00   2.1497859e+02   1.0485838e+03
  -1.2796245e+00   2.1502275e+02   1.0481420e+03
  -1.2793548e+00   2.1506689e+02   1.0477003e+03
  -1.2790850e+00   2.1511102e+02   1.0472587e+03
  -1.2788153e+00   2.1515514e+02   1.0468172e+03
  -1.2785456e+00   2.1519926e+02   1.0463758e+03
  -1.2782759e+00   2.1524336e+02   1.0459345e+03
  -1.2780062e+00   2.1528746e+02   1.0454933e+03
  -1.2777365e+00   2.1533154e+02   1.0450522e+03
  -1.2774668e+00   2.1537562e+02   1.0446111e+03
  -1.2771971e+00   2.1541969e+02   1.0441702e+03
  -1.2769274e+00   2.1546374e+02   1.0437293e+03
  -1.2766577e+00   2.1550779e+02   1.0432886e+03
  -1.2763880e+00   2.1555183e+02   1.0428479e+03
  -1.2761183e+00   2.1559586e+02   1.0424074e+03
  -1.2758486e+00   2.1563988e+02   1.0419669e+03
  -1.2755789e+00   2.1568389e+02   1.0415265e+03
  -1.2753092e+00   2.1572789e+02   1.0410862e+03
  -1.2750394e+00   2.1577189e+02   1.0406460e+03
  -1.2747697e+00   2.1581587e+02   1.0402060e+03
  -1.2745000e+00   2.1585984e+02   1.0397659e+03
  -1.2742303e+00   2.1590381e+02   1.0393260e+03
  -1.2739606e+00   2.1594776e+02   1.0388862e+03
  -1.2736909e+00   2.1599171e+02   1.0384465e+03
  -1.2734212e+00   2.1603564e+02   1.0380069e+03
  -1.2731515e+00   2.1607957e+02   1.0375673e+03
  -1.2728818e+00   2.1612349e+02   1.0371279e+03
  -1.2726121e+00   2.1616740e+02   1.0366885e+03
  -1.2723424e+00   2.1621130e+02   1.0362493e+03
  -1.2720727e+00   2.1625519e+02   1.0358101e+03
  -1.2718030e+00   2.1629907e+02   1.0353710e+03
  -1.2715333e+00   2.1634294e+02   1.0349320e+03
  -1.2712635e+00   2.1638680e+02   1.0344931e+03
  -1.2709938e+00   2.1643065e+02   1.0340543e+03
  -1.2707241e+00   2.1647449e+02   1.0336156e+03
  -1.2704544e+00   2.1651833e+02   1.0331770e+03
  -1.2701847e+00   2.1656215e+02   1.0327385e+03
  -1.2699150e+00   2.1660597e+02   1.0323001e+03
  -1.2696453e+00   2.1664977e+02   1.0318618e+03
  -1.2693756e+00   2.1669357e+02   1.0314235e+03
  -1.2691059e+00   2.1673736e+02   1.0309854e+03
  -1.2688362e+00   2.1678113e+02   1.0305473e+03
  -1.2685665e+00   2.1682490e+02   1.0301094e+03
  -1.2682968e+00   2.1686866e+02   1.0296715e+03
  -1.2680271e+00   2.1691241e+02   1.0292337e+03
  -1.2677574e+00   2.1695615e+02   1.0287961e+03
  -1.2674877e+00   2.1699988e+02   1.0283585e+03
  -1.2672179e+00   2.1704360e+02   1.0279210e+03
  -1.2669482e+00   2.1708732e+02   1.0274836e+03
  -1.2666785e+00   2.1713102e+02   1.0270463e+03
  -1.2664088e+00   2.1717471e+02   1.0266091e+03
  -1.2661391e+00   2.1721840e+02   1.0261720e+03
  -1.2658694e+00   2.1726207e+02   1.0257349e+03
  -1.2655997e+00   2.1730574e+02   1.0252980e+03
  -1.2653300e+00   2.1734939e+02   1.0248612e+03
  -1.2650603e+00   2.1739304e+02   1.0244244e+03
  -1.2647906e+00   2.1743668e+02   1.0239878e+03
  -1.2645209e+00   2.1748030e+02   1.0235512e+03
  -1.2642512e+00   2.1752392e+02   1.0231147e+03
  -1.2639815e+00   2.1756753e+02   1.0226784e+03
  -1.2637118e+00   2.1761113e+02   1.0222421e+03
  -1.2634420e+00   2.1765472e+02   1.0218059e+03
  -1.2631723e+00   2.1769831e+02   1.0213698e+03
  -1.2629026e+00   2.1774188e+02   1.0209338e+03
  -1.2626329e+00   2.1778544e+02   1.0204979e+03
  -1.2623632e+00   2.1782899e+02   1.0200621e+03
  -1.2620935e+00   2.1787254e+02   1.0196264e+03
  -1.2618238e+00   2.1791607e+02   1.0191907e+03
  -1.2615541e+00   2.1795960e+02   1.0187552e+03
  -1.2612844e+00   2.1800311e+02   1.0183198e+03
  -1.2610147e+00   2.1804662e+02   1.0178844e+03
  -1.2607450e+00   2.1809012e+02   1.0174492e+03
  -1.2604753e+00   2.1813361e+02   1.0170140e+03
  -1.2602056e+00   2.1817708e+02   1.0165789e+03
  -1.2599359e+00   2.1822055e+02   1.0161439e+03
  -1.2596661e+00   2.1826401e+02   1.0157091e+03
  -1.2593964e+00   2.1830746e+02   1.0152743e+03
  -1.2591267e+00   2.1835091e+02   1.0148396e+03
  -1.2588570e+00   2.1839434e+02   1.0144050e+03
  -1.2585873e+00   2.1843776e+02   1.0139705e+03
  -1.2583176e+00   2.1848117e+02   1.0135360e+03
  -1.2580479e+00   2.1852458e+02   1.0131017e+03
  -1.2577782e+00   2.1856797e+02   1.0126675e+03
  -1.2575085e+00   2.1861136e+02   1.0122333e+03
  -1.2572388e+00   2.1865473e+02   1.0117993e+03
  -1.2569691e+00   2.1869810e+02   1.0113654e+03
  -1.2566994e+00   2.1874146e+02   1.0109315e+03
  -1.2564297e+00   2.1878480e+02   1.0104977e+03
  -1.2561600e+00   2.1882814e+02   1.0100641e+03
  -1.2558903e+00   2.1887147e+02   1.0096305e+03
  -1.2556205e+00   2.1891479e+02   1.0091970e+03
  -1.2553508e+00   2.1895810e+02   1.0087636e+03
  -1.2550811e+00   2.1900140e+02   1.0083303e+03
  -1.2548114e+00   2.1904470e+02   1.0078971e+03
  -1.2545417e+00   2.1908798e+02   1.0074640e+03
  -1.2542720e+00   2.1913125e+02   1.0070310e+03
  -1.2540023e+00   2.1917452e+02   1.0065980e+03
  -1.2537326e+00   2.1921777e+02   1.0061652e+03
  -1.2534629e+00   2.1926101e+02   1.0057325e+03
  -1.2531932e+00   2.1930425e+02   1.0052998e+03
  -1.2529235e+00   2.1934748e+02   1.0048673e+03
  -1.2526538e+00   2.1939069e+02   1.0044348e+03
  -1.2523841e+00   2.1943390e+02   1.0040024e+03
  -1.2521144e+00   2.1947710e+02   1.0035701e+03
  -1.2518446e+00   2.1952029e+02   1.0031380e+03
  -1.2515749e+00   2.1956347e+02   1.0027059e+03
  -1.2513052e+00   2.1960664e+02   1.0022739e+03
  -1.2510355e+00   2.1964980e+02   1.0018420e+03
  -1.2507658e+00   2.1969295e+02   1.0014102e+03
  -1.2504961e+00   2.1973609e+02   1.0009785e+03
  -1.2502264e+00   2.1977923e+02   1.0005468e+03
  -1.2499567e+00   2.1982235e+02   1.0001153e+03
  -1.2496870e+00   2.1986547e+02   9.9968386e+02
  -1.2494173e+00   2.1990857e+02   9.9925252e+02
  -1.2491476e+00   2.1995167e+02   9.9882127e+02
  -1.2488779e+00   2.1999475e+02   9.9839011e+02
  -1.2486082e+00   2.2003783e+02   9.9795905e+02
  -1.2483385e+00   2.2008090e+02   9.9752808e+02
  -1.2480688e+00   2.2012395e+02   9.9709720e+02
  -1.2477990e+00   2.2016700e+02   9.9666641e+02
  -1.2475293e+00   2.2021004e+02   9.9623572e+02
  -1.2472596e+00   2.2025307e+02   9.9580512e+02
  -1.2469899e+00   2.2029609e+02   9.9537462e+02
  -1.2467202e+00   2.2033911e+02   9.9494420e+02
  -1.2464505e+00   2.2038211e+02   9.9451388e+02
  -1.2461808e+00   2.2042510e+02   9.9408366e+02
  -1.2459111e+00   2.2046808e+02   9.9365353e+02
  -1.2456414e+00   2.2051106e+02   9.9322349e+02
  -1.2453717e+00   2.2055402e+02   9.9279354e+02
  -1.2451020e+00   2.2059698e+02   9.9236369e+02
  -1.2448323e+00   2.2063992e+02   9.9193393e+02
  -1.2445626e+00   2.2068286e+02   9.9150426e+02
  -1.2442929e+00   2.2072579e+02   9.9107468e+02
  -1.2440231e+00   2.2076871e+02   9.9064520e+02
  -1.2437534e+00   2.2081162e+02   9.9021582e+02
  -1.2434837e+00   2.2085451e+02   9.8978652e+02
  -1.2432140e+00   2.2089740e+02   9.8935732e+02
  -1.2429443e+00   2.2094029e+02   9.8892821e+02
  -1.2426746e+00   2.2098316e+02   9.8849920e+02
  -1.2424049e+00   2.2102602e+02   9.8807027e+02
  -1.2421352e+00   2.2106887e+02   9.8764145e+02
  -1.2418655e+00   2.2111171e+02   9.8721271e+02
  -1.2415958e+00   2.2115455e+02   9.8678407e+02
  -1.2413261e+00   2.2119737e+02   9.8635552e+02
  -1.2410564e+00   2.2124019e+02   9.8592706e+02
  -1.2407867e+00   2.2128299e+02   9.8549870e+02
  -1.2405170e+00   2.2132579e+02   9.8507043e+02
  -1.2402473e+00   2.2136858e+02   9.8464225e+02
  -1.2399775e+00   2.2141136e+02   9.8421417e+02
  -1.2397078e+00   2.2145412e+02   9.8378618e+02
  -1.2394381e+00   2.2149688e+02   9.8335828e+02
  -1.2391684e+00   2.2153963e+02   9.8293047e+02
  -1.2388987e+00   2.2158237e+02   9.8250276e+02
  -1.2386290e+00   2.2162511e+02   9.8207515e+02
  -1.2383593e+00   2.2166783e+02   9.8164762e+02
  -1.2380896e+00   2.2171054e+02   9.8122019e+02
  -1.2378199e+00   2.2175324e+02   9.8079285e+02
  -1.2375502e+00   2.2179594e+02   9.8036560e+02
  -1.2372805e+00   2.2183862e+02   9.7993845e+02
  -1.2370108e+00   2.2188130e+02   9.7951139e+02
  -1.2367411e+00   2.2192396e+02   9.7908443e+02
  -1.2364714e+00   2.2196662e+02   9.7865755e+02
  -1.2362016e+00   2.2200927e+02   9.7823077e+02
  -1.2359319e+00   2.2205190e+02   9.7780409e+02
  -1.2356622e+00   2.2209453e+02   9.7737749e+02
  -1.2353925e+00   2.2213715e+02   9.7695099e+02
  -1.2351228e+00   2.2217976e+02   9.7652459e+02
  -1.2348531e+00   2.2222236e+02   9.7609827e+02
  -1.2345834e+00   2.2226495e+02   9.7567205e+02
  -1.2343137e+00   2.2230753e+02   9.7524592e+02
  -1.2340440e+00   2.2235011e+02   9.7481989e+02
  -1.2337743e+00   2.2239267e+02   9.7439395e+02
  -1.2335046e+00   2.2243522e+02   9.7396810e+02
  -1.2332349e+00   2.2247777e+02   9.7354235e+02
  -1.2329652e+00   2.2252030e+02   9.7311668e+02
  -1.2326955e+00   2.2256283e+02   9.7269111e+02
  -1.2324258e+00   2.2260534e+02   9.7226564e+02
  -1.2321560e+00   2.2264785e+02   9.7184026e+02
  -1.2318863e+00   2.2269035e+02   9.7141497e+02
  -1.2316166e+00   2.2273284e+02   9.7098977e+02
  -1.2313469e+00   2.2277531e+02   9.7056467e+02
  -1.2310772e+00   2.2281778e+02   9.7013966e+02
  -1.2308075e+00   2.2286024e+02   9.6971474e+02
  -1.2305378e+00   2.2290269e+02   9.6928992e+02
  -1.2302681e+00   2.2294514e+02   9.6886519e+02
  -1.2299984e+00   2.2298757e+02   9.6844055e+02
  -1.2297287e+00   2.2302999e+02   9.6801600e+02
  -1.2294590e+00   2.2307240e+02   9.6759155e+02
  -1.2291893e+00   2.2311481e+02   9.6716720e+02
  -1.2289196e+00   2.2315720e+02   9.6674293e+02
  -1.2286499e+00   2.2319959e+02   9.6631876e+02
  -1.2283801e+00   2.2324196e+02   9.6589468e+02
  -1.2281104e+00   2.2328433e+02   9.6547070e+02
  -1.2278407e+00   2.2332669e+02   9.6504680e+02
  -1.2275710e+00   2.2336904e+02   9.6462300e+02
  -1.2273013e+00   2.2341137e+02   9.6419930e+02
  -1.2270316e+00   2.2345370e+02   9.6377569e+02
  -1.2267619e+00   2.2349602e+02   9.6335217e+02
  -1.2264922e+00   2.2353833e+02   9.6292874e+02
  -1.2262225e+00   2.2358064e+02   9.6250541e+02
  -1.2259528e+00   2.2362293e+02   9.6208217e+02
  -1.2256831e+00   2.2366521e+02   9.6165902e+02
  -1.2254134e+00   2.2370748e+02   9.6123596e+02
  -1.2251437e+00   2.2374975e+02   9.6081300e+02
  -1.2248740e+00   2.2379200e+02   9.6039014e+02
  -1.2246043e+00   2.2383425e+02   9.5996736e+02
  -1.2243345e+00   2.2387648e+02   9.5954468e+02
  -1.2240648e+00   2.2391871e+02   9.5912209e+02
  -1.2237951e+00   2.2396093e+02   9.5869960e+02
  -1.2235254e+00   2.2400313e+02   9.5827720e+02
  -1.2232557e+00   2.2404533e+02   9.5785489e+02
  -1.2229860e+00   2.2408752e+02   9.5743267e+02
  -1.2227163e+00   2.2412970e+02   9.5701055e+02
  -1.2224466e+00   2.2417187e+02   9.5658852e+02
  -1.2221769e+00   2.2421403e+02   9.5616658e+02
  -1.2219072e+00   2.2425618e+02   9.5574474e+02
  -1.2216375e+00   2.2429833e+02   9.5532299e+02
  -1.2213678e+00   2.2434046e+02   9.5490133e+02
  -1.2210981e+00   2.2438258e+02   9.5447977e+02
  -1.2208284e+00   2.2442470e+02   9.5405830e+02
  -1.2205586e+00   2.2446680e+02   9.5363692e+02
  -1.2202889e+00   2.2450890e+02   9.5321564e+02
  -1.2200192e+00   2.2455098e+02   9.5279445e+02
  -1.2197495e+00   2.2459306e+02   9.5237335e+02
  -1.2194798e+00   2.2463513e+02   9.5195235e+02
  -1.2192101e+00   2.2467719e+02   9.5153143e+02
  -1.2189404e+00   2.2471923e+02   9.5111062e+02
  -1.2186707e+00   2.2476127e+02   9.5068989e+02
